,Date,Open,High,Low,Close,Adj Close,Volume
44,2009.3890410958904,8292.209961,8364.139648,8257.169922,8277.320313,8277.320313,244190000
45,2009.4,8277.320313,8495.709961,8226.900391,8473.490234,8473.490234,314760000
46,2009.4027397260274,8473.650391,8496.589844,8289.349609,8300.019531,8300.019531,285990000
47,2009.4054794520548,8300.5,8434.620117,8246.580078,8403.799805,8403.799805,290730000
48,2009.4082191780822,8404.040039,8522.950195,8368.519531,8500.330078,8500.330078,361910000
49,2009.4164383561645,8501.530273,8760.700195,8501.290039,8721.44043,8721.44043,354830000
50,2009.4191780821918,8721.599609,8787.129883,8693.719727,8740.870117,8740.870117,257560000
51,2009.4219178082192,8740.070313,8740.389648,8598.379883,8675.240234,8675.240234,252160000
52,2009.4246575342465,8675.280273,8751.25,8634.570313,8750.240234,8750.240234,237800000
53,2009.427397260274,8751.75,8839.400391,8700.410156,8763.129883,8763.129883,254970000
54,2009.4356164383562,8759.349609,8823.969727,8633.070313,8764.490234,8764.490234,189630000
55,2009.4383561643835,8764.830078,8803.259766,8725.120117,8763.05957,8763.05957,187930000
56,2009.441095890411,8763.660156,8834.929688,8639.950195,8739.019531,8739.019531,219920000
57,2009.4438356164383,8736.230469,8877.929688,8736.230469,8770.919922,8770.919922,249900000
58,2009.4465753424658,8770.009766,8805.530273,8716.730469,8799.259766,8799.259766,164020000
59,2009.454794520548,8798.5,8798.5,8577.900391,8612.129883,8612.129883,230220000
60,2009.4575342465753,8612.44043,8643.650391,8499.379883,8504.669922,8504.669922,240690000
61,2009.4602739726026,8504.360352,8563.009766,8461.290039,8497.179688,8497.179688,237870000
62,2009.4630136986302,8496.730469,8590.519531,8475.120117,8555.599609,8555.599609,220050000
63,2009.4657534246576,8556.959961,8616.589844,8496.730469,8539.730469,8539.730469,528710000
64,2009.4739726027397,8538.519531,8538.830078,8334.549805,8339.009766,8339.009766,291240000
65,2009.4767123287672,8340.44043,8370.900391,8286.410156,8322.910156,8322.910156,237150000
66,2009.4794520547946,8323.509766,8428.410156,8259.879883,8299.860352,8299.860352,189430000
67,2009.482191780822,8299.25,8490.459961,8259.429688,8472.400391,8472.400391,222540000
68,2009.4849315068493,8468.540039,8468.769531,8401.360352,8438.389648,8438.389648,307640000
69,2009.4931506849316,8440.129883,8533.230469,8429.089844,8529.379883,8529.379883,216480000
70,2009.495890410959,8528.929688,8560.44043,8393.950195,8447.0,8447.0,233340000
71,2009.4986301369863,8447.530273,8580.469727,8447.530273,8504.05957,8504.05957,184600000
72,2009.5013698630137,8503.0,8503.230469,8280.740234,8280.740234,8280.740234,157800000
73,2009.5123287671233,8280.740234,8327.969727,8205.990234,8324.870117,8324.870117,206900000
74,2009.5150684931507,8324.950195,8326.30957,8154.379883,8163.600098000001,8163.600098000001,210880000
75,2009.517808219178,8163.600098000001,8219.519531,8087.189941,8178.410156,8178.410156,325250000
76,2009.5205479452054,8179.009765999999,8228.669922,8145.310059,8183.169922,8183.169922,192660000
77,2009.5232876712328,8182.490234000001,8183.850098000001,8093.310059,8146.52002,8146.52002,174260000
78,2009.531506849315,8146.52002,8331.679688,8130.419922,8331.679688,8331.679688,253520000
79,2009.5342465753424,8331.370117,8361.230469,8285.200195,8359.490234,8359.490234,189170000
80,2009.5369863013698,8363.950195,8628.230469,8363.950195,8616.209961,8616.209961,305000000
81,2009.5397260273974,8612.660156,8739.549805,8584.400391,8711.820313,8711.820313,216580000
82,2009.5424657534247,8711.889648,8754.290039,8674.410156,8743.94043,8743.94043,301410000
83,2009.5506849315068,8746.049805,8854.799805,8745.900391,8848.150391,8848.150391,213730000
84,2009.5534246575342,8848.150391,8927.129883,8811.269531,8915.94043,8915.94043,218910000
85,2009.5561643835617,8912.389648,8949.799805,8860.320313,8881.259766,8881.259766,199010000
86,2009.558904109589,8882.30957,9096.719727,8866.44043,9069.290039,9069.290039,274760000
87,2009.5616438356165,9066.110352,9100.879883,9007.389648,9093.240234,9093.240234,214310000
88,2009.5698630136985,9093.089844,9123.400391,9034.519531,9108.509766,9108.509766,176830000
89,2009.572602739726,9106.919922,9124.910156,9007.469727,9096.719727,9096.719727,198270000
90,2009.5753424657535,9092.339844,9094.830078,9014.19043,9070.719727,9070.719727,190510000
91,2009.5780821917808,9072.839844,9246.429688,9072.610352,9154.459961,9154.459961,232410000
92,2009.5808219178082,9154.610352,9218.769531,9133.450195,9171.610352,9171.610352,265570000
93,2009.5890410958905,9173.650391,9298.429688,9173.650391,9286.55957,9286.55957,221690000
94,2009.5917808219178,9285.049805,9321.099609,9250.740234,9320.19043,9320.19043,195990000
95,2009.5945205479452,9315.360352,9318.080078,9206.450195,9280.969727,9280.969727,236610000
96,2009.5972602739726,9277.19043,9325.110352,9208.799805,9256.259766,9256.259766,244450000
97,2009.6,9258.450195,9437.709961,9258.450195,9370.070313,9370.070313,216600000
98,2009.6082191780822,9368.410156,9371.959961,9290.339844,9337.950195,9337.950195,161370000
99,2009.6109589041096,9334.330078,9334.330078,9216.879883,9241.450195,9241.450195,171380000
100,2009.613698630137,9236.05957,9424.110352,9221.019531,9361.610352,9361.610352,197420000
101,2009.6164383561643,9362.290039,9406.5,9305.30957,9398.19043,9398.19043,145620000
102,2009.6191780821919,9398.040039,9401.969727,9232.830078,9321.400391,9321.400391,172780000
103,2009.627397260274,9313.849609,9313.849609,9116.519531,9135.339844,9135.339844,207100000
104,2009.6301369863013,9134.360352,9233.509766,9134.360352,9217.94043,9217.94043,158530000
105,2009.6328767123289,9208.679688,9313.089844,9131.94043,9279.160156,9279.160156,176910000
106,2009.6356164383562,9278.549805,9363.950195,9267.969727,9350.049805,9350.049805,151740000
107,2009.6383561643836,9347.860352,9519.110352,9347.25,9505.959961,9505.959961,293530000
108,2009.6465753424657,9506.179688,9587.730469,9486.230469,9509.280273,9509.280273,190590000
109,2009.6493150684933,9509.209961,9620.0,9508.980469,9539.290039,9539.290039,173890000
110,2009.6520547945206,9538.610352,9582.969727,9485.780273,9543.519531,9543.519531,154660000
111,2009.654794520548,9541.629883,9609.719727,9459.400391,9580.629883,9580.629883,163980000
112,2009.6575342465753,9582.740234,9630.200195,9495.980469,9544.200195,9544.200195,205770000
113,2009.6657534246576,9542.910156,9543.05957,9436.129883,9496.280273,9496.280273,201600000
114,2009.668493150685,9492.320313,9557.950195,9292.080078,9310.599609,9310.599609,267680000
115,2009.6712328767123,9306.209961,9330.929688,9262.299805,9280.669922,9280.669922,175200000
116,2009.6739726027397,9282.030273,9350.269531,9252.929688,9344.610352,9344.610352,168750000
117,2009.676712328767,9345.360352,9445.719727,9321.629883,9441.269531,9441.269531,152400000
118,2009.6876712328767,9440.129883,9511.019531,9439.980469,9497.339844,9497.339844,202370000
119,2009.690410958904,9496.589844,9577.219727,9476.179688,9547.219727,9547.219727,190820000
120,2009.6931506849314,9546.540039,9633.0,9508.219727,9627.480469,9627.480469,234130000
121,2009.695890410959,9625.44043,9649.849609,9571.55957,9605.410156,9605.410156,196760000
122,2009.704109589041,9598.080078,9631.110352,9535.959961,9626.799805,9626.799805,196480000
123,2009.7068493150684,9626.419922,9713.709961,9580.929688,9683.410156,9683.410156,224030000
124,2009.7095890410958,9683.709961,9799.719727,9679.179688,9791.709961,9791.709961,241270000
125,2009.7123287671234,9789.820313,9854.580078,9749.459961,9783.919922,9783.919922,225470000
126,2009.7150684931507,9784.75,9847.709961,9784.679688,9820.200195,9820.200195,424930000
127,2009.7232876712328,9818.610352,9818.69043,9725.879883,9778.860352,9778.860352,172830000
128,2009.7260273972602,9779.610352,9843.400391,9771.910156,9829.870117,9829.870117,194620000
129,2009.7287671232878,9830.629883,9917.990234,9740.839844,9748.549805,9748.549805,233330000
130,2009.731506849315,9749.990234,9805.389648,9666.030273,9707.44043,9707.44043,201890000
131,2009.7342465753425,9706.679688,9735.929688,9641.009766,9665.19043,9665.19043,189350000
132,2009.7424657534248,9663.230469,9823.669922,9663.230469,9789.360352,9789.360352,163780000
133,2009.7452054794521,9789.740234,9834.480469,9739.110352,9742.200195,9742.200195,154000000
134,2009.7479452054795,9741.830078,9776.820313,9608.589844,9712.280273,9712.280273,268390000
135,2009.7506849315068,9711.599609,9711.669922,9500.370117,9509.280273,9509.280273,266990000
136,2009.7534246575342,9507.620117,9524.780273,9430.080078,9487.669922,9487.669922,219750000
137,2009.7616438356165,9488.730469,9625.05957,9481.089844,9599.75,9599.75,173850000
138,2009.7643835616439,9601.259766,9774.320313,9601.259766,9731.25,9731.25,206020000
139,2009.7671232876712,9725.69043,9740.320313,9675.620117,9725.580078,9725.580078,167650000
140,2009.7698630136986,9728.219727,9836.669922,9728.070313,9786.870117,9786.870117,209580000
141,2009.772602739726,9786.040039,9865.009766,9764.879883,9864.94043,9864.94043,161120000
142,2009.7808219178082,9865.240234,9931.820313,9849.370117,9885.799805,9885.799805,158850000
143,2009.7835616438356,9883.980469,9895.089844,9815.05957,9871.05957,9871.05957,211510000
144,2009.786301369863,9873.549805,10027.730469,9873.480469,10015.860352,10015.860352,284810000
145,2009.7890410958903,10014.879883,10062.94043,9977.469727,10062.94043,10062.94043,252480000
146,2009.7917808219179,10061.360352,10061.660156,9939.910156,9995.910156,9995.910156,307770000
147,2009.8,9996.669922,10117.959961,9995.150391,10092.19043,10092.19043,186240000
148,2009.8027397260273,10092.419922,10098.389648,9992.80957,10041.480469,10041.480469,214500000
149,2009.805479452055,10038.839844,10119.469727,9943.759766,9949.360352,9949.360352,251050000
150,2009.8082191780823,9946.179688,10105.19043,9916.780273,10081.30957,10081.30957,231900000
151,2009.8109589041096,10099.900391,10109.570313,9932.5,9972.179688,9972.179688,305670000
152,2009.8191780821917,9972.330078,10072.320313,9849.450195,9867.959961,9867.959961,270050000
153,2009.8219178082193,9868.339844,9947.540039,9837.959961,9882.169922,9882.169922,237060000
154,2009.8246575342466,9881.110352,9902.419922,9758.080078,9762.69043,9762.69043,257370000
155,2009.827397260274,9762.910156,9969.910156,9759.129883,9962.580078,9962.580078,248950000
156,2009.8301369863013,9961.519531,9962.129883,9684.540039,9712.730469,9712.730469,327980000
157,2009.8383561643836,9712.129883,9858.589844,9678.950195,9789.44043,9789.44043,242460000
158,2009.841095890411,9787.469727,9787.469727,9703.889648,9771.910156,9771.910156,231520000
159,2009.8438356164384,9767.299805,9928.040039,9767.139648,9802.139648,9802.139648,224130000
160,2009.8465753424657,9807.799805,10013.070313,9807.799805,10005.959961,10005.959961,211040000
161,2009.849315068493,10001.349609,10044.5,9936.80957,10023.419922,10023.419922,181010000
162,2009.8575342465754,10020.620117,10228.230469,10020.620117,10226.94043,10226.94043,227470000
163,2009.8602739726027,10223.009766,10260.799805,10197.69043,10246.969727,10246.969727,193950000
164,2009.86301369863,10247.419922,10341.969727,10246.139648,10291.259766,10291.259766,166920000
165,2009.8657534246574,10289.820313,10321.639648,10171.240234,10197.469727,10197.469727,183810000
166,2009.868493150685,10197.849609,10305.69043,10192.030273,10270.469727,10270.469727,167280000
167,2009.876712328767,10267.530273,10434.240234,10267.450195,10406.959961,10406.959961,202570000
168,2009.8794520547945,10404.769531,10438.169922,10361.990234,10437.419922,10437.419922,158320000
169,2009.8821917808218,10426.269531,10432.660156,10360.099609,10426.30957,10426.30957,166340000
170,2009.8849315068494,10425.330078,10425.330078,10256.110352,10332.44043,10332.44043,196250000
171,2009.8876712328768,10327.910156,10342.719727,10271.679688,10318.160156,10318.160156,230430000
172,2009.8958904109588,10320.129883,10495.610352,10320.049805,10450.950195,10450.950195,182350000
173,2009.8986301369864,10451.25,10453.969727,10359.580078,10433.709961,10433.709961,163750000
174,2009.9013698630138,10432.959961,10481.480469,10420.94043,10464.400391,10464.400391,130080000
175,2009.9068493150685,10452.230469,10452.230469,10231.25,10309.919922,10309.919922,130290000
176,2009.9150684931508,10309.769531,10364.339844,10263.290039,10344.839844,10344.839844,223580000
177,2009.9178082191781,10343.820313,10501.280273,10343.44043,10471.580078,10471.580078,190220000
178,2009.9205479452055,10470.44043,10513.519531,10421.469727,10452.679688,10452.679688,159500000
179,2009.9232876712329,10455.629883,10507.629883,10350.049805,10366.150391,10366.150391,243970000
180,2009.9260273972602,10368.570313,10516.700195,10311.80957,10388.900391,10388.900391,460660000
181,2009.9342465753425,10386.860352,10443.160156,10360.179688,10390.110352,10390.110352,196580000
182,2009.9369863013699,10385.419922,10385.650391,10249.839844,10285.969727,10285.969727,221770000
183,2009.9397260273972,10282.849609,10342.269531,10235.629883,10337.049805,10337.049805,188610000
184,2009.9424657534246,10336.0,10444.599609,10335.769531,10405.830078,10405.830078,195910000
185,2009.945205479452,10403.410156,10484.049805,10400.080078,10471.5,10471.5,179970000
186,2009.9534246575342,10471.280273,10514.660156,10471.280273,10501.049805,10501.049805,154360000
187,2009.9561643835616,10499.30957,10499.30957,10426.69043,10452.0,10452.0,187560000
188,2009.958904109589,10449.80957,10509.969727,10427.589844,10441.120117,10441.120117,208310000
189,2009.9616438356165,10439.990234,10440.05957,10307.959961,10308.259766,10308.259766,198860000
190,2009.964383561644,10309.389648,10372.349609,10263.900391,10328.889648,10328.889648,480080000
191,2009.972602739726,10330.099609,10458.049805,10329.799805,10414.139648,10414.139648,164470000
192,2009.9753424657533,10414.669922,10479.820313,10414.589844,10464.929688,10464.929688,135080000
193,2009.978082191781,10464.320313,10492.05957,10437.799805,10466.44043,10466.44043,112460000
194,2009.9808219178083,10467.120117,10522.05957,10461.679688,10520.089844,10520.089844,52670000
195,2009.9917808219177,10517.910156,10551.610352,10506.339844,10547.080078,10547.080078,102010000
196,2009.9945205479453,10547.830078,10580.330078,10544.280273,10545.410156,10545.410156,92890000
197,2009.9972602739726,10544.360352,10550.700195,10505.660156,10548.509766,10548.509766,110160000
198,2010.0,10548.509766,10555.009766,10423.129883,10428.049805,10428.049805,137940000
199,2010.0109589041097,10430.69043,10604.969727,10430.69043,10583.959961,10583.959961,179780000
200,2010.013698630137,10584.55957,10584.55957,10522.519531,10572.019531,10572.019531,188540000
201,2010.0164383561644,10564.719727,10594.990234,10546.549805,10573.679688,10573.679688,186040000
202,2010.0191780821917,10571.110352,10612.370117,10505.209961,10606.860352,10606.860352,217390000
203,2010.021917808219,10606.400391,10619.400391,10554.330078,10618.19043,10618.19043,172710000
204,2010.0301369863014,10620.30957,10676.230469,10591.589844,10663.990234,10663.990234,182050000
205,2010.0328767123287,10662.860352,10663.080078,10568.839844,10627.259766,10627.259766,256050000
206,2010.035616438356,10628.089844,10709.259766,10614.490234,10680.769531,10680.769531,202810000
207,2010.0383561643835,10680.160156,10723.769531,10666.860352,10710.549805,10710.549805,201320000
208,2010.041095890411,10706.990234,10709.94043,10561.05957,10609.650391,10609.650391,362930000
209,2010.0520547945205,10608.370117,10729.889648,10591.969727,10725.429688,10725.429688,192150000
210,2010.054794520548,10719.69043,10719.919922,10517.299805,10603.150391,10603.150391,203270000
211,2010.0575342465754,10603.910156,10614.94043,10374.69043,10389.879883,10389.879883,304290000
212,2010.0602739726028,10389.580078,10389.580078,10157.639648,10172.980469,10172.980469,323620000
213,2010.0684931506848,10175.099609,10256.870117,10171.769531,10196.860352,10196.860352,215330000
214,2010.0712328767124,10195.349609,10285.129883,10155.599609,10194.290039,10194.290039,217300000
215,2010.0739726027398,10194.290039,10255.05957,10104.360352,10236.160156,10236.160156,262170000
216,2010.0767123287671,10236.919922,10258.830078,10055.080078,10120.459961,10120.459961,240050000
217,2010.0794520547945,10122.040039,10239.339844,10043.75,10067.330078,10067.330078,316900000
218,2010.0876712328768,10068.990234,10190.889648,10068.910156,10185.530273,10185.530273,198430000
219,2010.0904109589042,10186.129883,10314.839844,10173.589844,10296.849609,10296.849609,237140000
220,2010.0931506849315,10291.730469,10307.200195,10231.929688,10270.549805,10270.549805,198940000
221,2010.0958904109589,10273.120117,10273.120117,9998.030273,10002.179688,10002.179688,304240000
222,2010.0986301369862,10003.69043,10031.959961,9835.089844,10012.230469,10012.230469,308320000
223,2010.1068493150685,10005.429688,10028.55957,9904.089844,9908.389648,9908.389648,216270000
224,2010.109589041096,9910.280273,10139.429688,9910.05957,10058.639648,10058.639648,236210000
225,2010.1123287671232,10055.459961,10085.540039,9962.959961,10038.379883,10038.379883,178600000
226,2010.1150684931506,10037.849609,10161.570313,9976.709961,10144.19043,10144.19043,194470000
227,2010.1178082191782,10137.230469,10137.389648,9983.820313,10099.139648,10099.139648,296510000
228,2010.1287671232876,10100.80957,10279.540039,10100.80957,10268.80957,10268.80957,234900000
229,2010.131506849315,10261.480469,10320.129883,10261.480469,10309.240234,10309.240234,193270000
230,2010.1342465753426,10309.389648,10406.580078,10294.509766,10392.900391,10392.900391,185310000
231,2010.13698630137,10387.769531,10438.549805,10339.169922,10402.349609,10402.349609,241750000
232,2010.145205479452,10402.429688,10433.639648,10368.950195,10383.379883,10383.379883,158440000
233,2010.1479452054793,10383.160156,10411.120117,10267.830078,10282.410156,10282.410156,190740000
234,2010.150684931507,10284.0,10393.509766,10283.929688,10374.160156,10374.160156,181450000
235,2010.1534246575343,10366.599609,10366.679688,10185.830078,10321.030273,10321.030273,242550000
236,2010.1561643835616,10321.410156,10353.450195,10272.290039,10325.259766,10325.259766,282120000
237,2010.164383561644,10326.099609,10413.990234,10326.099609,10403.790039,10403.790039,173750000
238,2010.1671232876713,10404.160156,10456.919922,10389.429688,10405.980469,10405.980469,217180000
239,2010.1698630136987,10406.280273,10469.540039,10376.580078,10396.759766,10396.759766,183290000
240,2010.172602739726,10396.530273,10452.379883,10390.860352,10444.139648,10444.139648,165740000
241,2010.1753424657534,10445.129883,10571.94043,10445.049805,10566.200195,10566.200195,184270000
242,2010.1835616438357,10563.780273,10587.740234,10542.389648,10552.519531,10552.519531,171780000
243,2010.186301369863,10552.240234,10612.599609,10533.929688,10564.379883,10564.379883,219860000
244,2010.1890410958904,10560.129883,10601.790039,10526.519531,10567.330078,10567.330078,186570000
245,2010.1917808219177,10560.980469,10611.839844,10507.169922,10611.839844,10611.839844,150000000
246,2010.194520547945,10611.769531,10644.950195,10594.839844,10624.69043,10624.69043,166140000
247,2010.2027397260274,10623.410156,10644.19043,10570.509766,10642.150391,10642.150391,160570000
248,2010.2054794520548,10642.530273,10693.990234,10621.900391,10685.980469,10685.980469,227410000
249,2010.2082191780821,10686.360352,10767.980469,10686.360352,10733.669922,10733.669922,194190000
250,2010.2109589041097,10733.44043,10784.0,10728.150391,10779.169922,10779.169922,153280000
251,2010.213698630137,10780.0,10819.900391,10694.219727,10741.980469,10741.980469,434190000
252,2010.2219178082191,10741.0,10809.849609,10695.129883,10785.889648,10785.889648,157200000
253,2010.2246575342465,10787.179688,10893.889648,10784.759766,10888.830078,10888.830078,189140000
254,2010.227397260274,10887.620117,10887.839844,10825.419922,10836.150391,10836.150391,195570000
255,2010.2301369863014,10837.509766,10955.480469,10834.19043,10841.209961,10841.209961,200330000
256,2010.2328767123288,10841.290039,10909.379883,10816.429688,10850.360352,10850.360352,175490000
257,2010.2410958904109,10849.230469,10916.639648,10849.230469,10895.860352,10895.860352,136710000
258,2010.2438356164384,10895.019531,10940.219727,10866.830078,10907.419922,10907.419922,148810000
259,2010.2465753424658,10907.339844,10907.419922,10832.830078,10856.629883,10856.629883,197060000
260,2010.2493150684932,10857.30957,10956.389648,10857.30957,10927.070313,10927.070313,159520000
261,2010.2602739726028,10927.450195,10988.05957,10923.969727,10973.549805,10973.549805,139480000
262,2010.2630136986302,10972.490234,10987.379883,10927.519531,10969.990234,10969.990234,159960000
263,2010.2657534246575,10961.950195,10962.660156,10845.450195,10897.519531,10897.519531,187000000
264,2010.268493150685,10896.990234,10949.360352,10844.089844,10927.070313,10927.070313,158930000
265,2010.2712328767122,10926.919922,11000.980469,10926.919922,10997.349609,10997.349609,150660000
266,2010.2794520547945,10996.75,11029.769531,10992.209961,11005.969727,11005.969727,153960000
267,2010.282191780822,11006.719727,11038.919922,10947.769531,11019.419922,11019.419922,183950000
268,2010.2849315068493,11020.700195,11125.219727,11020.629883,11123.110352,11123.110352,223920000
269,2010.2876712328766,11122.959961,11154.549805,11096.200195,11144.570313,11144.570313,203720000
270,2010.2904109589042,11143.660156,11153.790039,10973.919922,11018.660156,11018.660156,373950000
271,2010.2986301369863,11018.360352,11095.299805,10977.849609,11092.049805,11092.049805,214850000
272,2010.3013698630136,11093.110352,11146.080078,11081.469727,11117.05957,11117.05957,175170000
273,2010.304109589041,11116.910156,11153.719727,11071.339844,11124.919922,11124.919922,188880000
274,2010.3068493150686,11119.780273,11149.860352,11016.400391,11134.290039,11134.290039,214700000
275,2010.309589041096,11132.179688,11205.639648,11105.650391,11204.280273,11204.280273,207380000
276,2010.317808219178,11205.110352,11258.009766,11187.650391,11205.030273,11205.030273,191920000
277,2010.3205479452056,11203.669922,11218.860352,10973.169922,10991.990234,10991.990234,263400000
278,2010.323287671233,10988.870117,11078.519531,10965.379883,11045.269531,11045.269531,236760000
279,2010.3260273972603,11045.639648,11197.320313,11041.639648,11167.320313,11167.320313,194310000
280,2010.3287671232877,11168.230469,11197.929688,10999.69043,11008.610352,11008.610352,255130000
281,2010.33698630137,11009.599609,11177.669922,11009.599609,11151.830078,11151.830078,178080000
282,2010.3397260273973,11149.480469,11149.480469,10869.25,10926.769531,10926.769531,242100000
283,2010.3424657534247,10918.400391,10946.790039,10814.839844,10866.830078,10866.830078,218830000
284,2010.345205479452,10868.120117,10879.759766,9869.620117,10520.320313,10520.320313,459890000
285,2010.3479452054794,10519.419922,10579.120117,10241.230469,10380.429688,10380.429688,428730000
286,2010.3561643835617,10386.179688,10835.169922,10386.030273,10785.139648,10785.139648,313350000
287,2010.358904109589,10780.0,10874.540039,10685.379883,10748.259766,10748.259766,223950000
288,2010.3616438356164,10742.150391,10909.080078,10742.150391,10896.910156,10896.910156,196630000
289,2010.3643835616438,10896.610352,10920.269531,10771.69043,10782.950195,10782.950195,201480000
290,2010.3671232876711,10780.679688,10780.75,10537.25,10620.160156,10620.160156,256500000
291,2010.3753424657534,10616.980469,10660.969727,10436.05957,10625.830078,10625.830078,221910000
292,2010.3780821917808,10625.450195,10718.860352,10482.200195,10510.950195,10510.950195,246370000
293,2010.3808219178081,10505.700195,10522.519531,10324.660156,10444.370117,10444.370117,266340000
294,2010.3835616438357,10440.209961,10440.209961,10065.360352,10068.009766,10068.009766,360350000
295,2010.386301369863,10063.929688,10198.530273,9918.820313,10193.389648,10193.389648,438220000
296,2010.3945205479451,10193.459961,10196.410156,10052.669922,10066.570313,10066.570313,211430000
297,2010.3972602739725,10061.429688,10061.660156,9774.480469,10043.75,10043.75,316960000
298,2010.4,10045.110352,10179.030273,9952.679688,9974.450195,9974.450195,316080000
299,2010.4027397260274,9971.730469,10264.200195,9971.730469,10258.990234,10258.990234,264770000
300,2010.4054794520548,10258.0,10258.0,10095.900391,10136.629883,10136.629883,243720000
301,2010.4164383561645,10133.94043,10218.330078,10013.900391,10024.019531,10024.019531,221900000
302,2010.4191780821918,10025.610352,10254.219727,10025.610352,10249.540039,10249.540039,200850000
303,2010.4219178082192,10250.669922,10315.209961,10175.019531,10255.280273,10255.280273,176870000
304,2010.4246575342465,10249.610352,10249.69043,9889.879883,9931.969727,9931.969727,256600000
305,2010.4328767123288,9931.75,9982.379883,9810.299805,9816.490234,9816.490234,222940000
306,2010.4356164383562,9812.94043,9953.660156,9757.549805,9939.980469,9939.980469,259680000
307,2010.4383561643835,9941.570313,10065.139648,9867.730469,9899.25,9899.25,222680000
308,2010.441095890411,9901.669922,10185.830078,9901.669922,10172.530273,10172.530273,221730000
309,2010.4438356164383,10166.780273,10215.980469,10082.709961,10211.070313,10211.070313,187890000
310,2010.4520547945206,10211.830078,10328.669922,10186.209961,10190.889648,10190.889648,177920000
